;;;;;;Series;MASTER CONNECTION;;;;;;;MOTION SYSTEM / MULTI MODELS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Future Master;;;Crazy Inventors;;;;;;;;;Design;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Special Edition Landmarks;;;;;;;;Speed Play;;;;;Tuning R/C Cars;;;;;;;;;;;;;;Micro Kits;;;;;Maxi Kits;;;;;;;;Robots Collection;;;;;;Nano Series;;;;;;;XTREME Series;;;;;;;;Turbo Series;;;;;;;;;;;;Space Chaos Series;;;;;;;;;;;;;;;;;;;Tintin Series;;;Lapins Cretins / Rabbids Series;;;;;;;;;;;;Evolution Series;;;;;;;;Special Edition;;;;;;;;;;;;;;;;;;;;;
27;a3p;A327;bk;pl;Gear Wheel, 38 mm d., 57 t., triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;a3p;A327;bn;pl;Gear Wheel, 38 mm d., 57 t., triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;a3p;A327;gd;pl;Gear Wheel, 38 mm d., 57 t., triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;1;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
27;a3p;A327;gys;pl;Gear Wheel, 38 mm d., 57 t., triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;a3p;A327;kh;pl;Gear Wheel, 38 mm d., 57 t., triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;0;;;;0;;;;;;
27;a3p;A327;or;pl;Gear Wheel, 38 mm d., 57 t., triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;3;1;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;;;;;;
27;f(2);;bk;pl;Univ. Gear Wheel, 25 mm d., 14 t., wout boss;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
27;f(3);A827;bk;pl;Univ. Gear Wheel, 25 mm d., 14 t., wout boss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
27;f(3);A827;rd;pl;Univ. Gear Wheel, 25 mm d., 14 t., wout boss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;_p;A107;bk;pl;Contrate Wheel, 36 mm diam., 50 teeth;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
28;p3p;A128;bk;pl;Cont. Wheel, 36 mm d., 50 t, triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;1;1;;;;;1;;;;1;3;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;1;3;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;;;;;;;;;;;1;0;;;1;0;;;;1;;1
28;p3p;A128;gd;pl;Cont. Wheel, 36 mm d., 50 t, triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
28;p3p;A128;gys;pl;Cont. Wheel, 36 mm d., 50 t, triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;p3p;A128;kh;pl;Cont. Wheel, 36 mm d., 50 t, triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;0;;;;0;;;;;;
28;p3p;A128;or;pl;Cont. Wheel, 36 mm d., 50 t, triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;1;;;;1;;;1;;;3;;;3;1;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;1;;;;
28;p3p;A128;orl;pl;Cont. Wheel, 36 mm d., 50 t, triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;p3p;A128;rd;pl;Cont. Wheel, 36 mm d., 50 t, triang. hole;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;0;;;;0;;;;;;
32;_p;A552;bk;pl;Worm, 12.7 mm diam.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;;;0;;;;;;
34;;;bk;rb;Short Rod Sleeve;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
34;;A134;;zn;Spanner for square nuts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
34;;A134;bkf;bkq;Spanner for square nuts;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;1;1;1;;;1;;;1;;;;;1;;;;1;;;;;;1;;;1;1;1;1;1;1;1;1;2;2;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;;;;;;;;;;;;;;;;;;
34;;A134;bk;bkq;Spanner for square nuts (repl. by C088 from 2008);;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;;;;;1;1;;1;1;;1;;1;;1;1;1;1;1;;1;1;1;1;1;1;1;2;;;;;;1;1;1;1;1;;1;1;1;1;1;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;1;1;1;1;1;1;1;;;;;;;
35;;A335;bk;pl;Spring Clip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
36;c;A136;bk;bkq;Allen Key, 3mm;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
36;d;A161;bk;bkq;Allen Key, 2mm;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;0;;;;0;;;;;;
37;a;A337;;zn;Nut, square;;9;30;24;40;54;64;100;9;18;18;9;12;20;9;14;11;17;14;21;27;12;14;34;23;24;26;26;20;47;39;34;109;45;38;86;62;51;69;72;67;90;91;85;85;79;;71;90;131;;143;23;39;68;27;50;117;117;64;95;21;50;40;23+8;27;17+9;23;21;26;43;16;27;22;17;30;30;16;20;42;26;19;22;27;25;25;37;26;26;30;43;41;48;52;81;83;121;110;128;171;171;171;85;487;354;330;354;222;213;76;161;;;;;;44;47;50;50;50;50;120;120;120;117;117;62;113;113;21;7;7;12;21;12;15;13;19;11;15;12;25;14;26;15;24;18;25;11;8;8;8;2;7;2;;;;;17;;17;;62;19;19;11;16;24;24;26;55;58;80;66;57;5;7;9;13;10;10;18;19;14;6;114;34;40;25;21;35;68;65;92;107;203;14;4;14;4;14;22;68;37;51;66;58;49;26;39;12;45;71;114;154;26;125;140;234;133;79;233;89;434;67;32;173;160;67;49;160;169;129;80;85;136;63;177
37;a;A337;bk;bkq;Nut, square;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;3;18;24;34;38;26;74;;;;;;;;;;;;;;;;;;;;;;
37;b;A637;;zn;"Bolt, 5.8 mm (15/64""), hex. socket head";;;;;;38;;;;12;15;9;10;15;6;;;;;;;8;5;21;13;;;;8;30;;27;23;;23;73;41;31;;52;59;67;;78;78;68;;55;;75;;;;;;;;;40;;;13;38;33;16;22;12;21+4;17+6;22;32;11;20;18;10;17;17;19;16;34;13;13;16;9;23;23;20;20;20;18;30;23;37;49;69;64;113;84;96;82;82;82;50;479;348;312;348;204;203;68;142;;;;;;42;45;45;45;45;45;78;78;78;93;93;33;88;88;13;6;4;8;13;2;7;10;11;7;9;6;24;12;16;6;19;14;12;2;8;4;3;2;3;5;3;4;6;4;26;8;14;8;37;12;12;8;12;13;13;21;41;41;81;57;39;2;6;1;;4;8;12;15;15;3;56;25;18;7;23;23;44;42;70;103;149;6;4;6;4;;18;58;31;38;60;49;42;15;28;2;32;53;71;127;20;;;212;120;64;205;80;305;56;34;136;0;56;40;133;150;116;;71;99;42;153
37;b;A637;bk;bkq;"Bolt, 5.8 mm (15/64""), hex. socket head";;8;8;21;27;;37;66;8;;;;;;;7;8;9;10;12;11;;;;;18;19;19;;;10;;55;36;;;;;49;;;;70;;;;;;59;21;;110;6;15;28;13;29;79;;31;53;;0;0;;;;;;;0;;;;;;;;;0;;;;2;;;;;;2;;;;;;;;16;;55;55;55;24;;;;;;;;;;;;;;;;;;;;24;24;24;;;20;2;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;0;;;;0;;;;;;;;;8;;38;0;;;;6;;;;;;2;6;;;12;;;;;7;;31;;;;;;;;;;;;;9;4;6;2;20;15;23;39;65;85;;;;;;;;;;119;;2;;0;;62;8;;;
37;h;A737;;zn;Lock Nut, square;;;7;8;4;17;14;3;;;;1;4;;;;1;;2;;;2;4;3;3;;;;1;;4;4;4;;;3;14;;4;4;;4;8;7;7;1;;4;9;5;;9;1;4;4;;;6;2;1;1;;1;5;1;;2;3;2;;0;;;;;;;5;3;3;;;1;2;;;;;;3;;6;;10;4;5;4;;;2;2;2;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;4;;;;6;;;10;8;10;;1;1;;;;1;;;;;0;;;;0;;;;;;;;;;;;11;2;3;2;4;3;1;4;3;8;7;12;;2;6;11;4;12;4;;;;;2;;2;;3;;;;;2;;6;2;5;4;4;6;;3;17;2;2;;1;4;6;36;;;4;12;;;4;4;15;6;;7;;
37;h;;;zn;Lock Nut, hexagonal;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
38;;A138;;zn;Washer;;;8;11;18;7;4;7;;9;1;;3;10;2;;1;1;4;2;4;4;;4;5;9;4;4;13;2;3;17;8;13;4;2;1;4;14;29;9;5;18;10;10;13;;4;9;26;;23;7;6;8;;22;27;15;3;5;4;6;0;6;;;;5;1;1;;5;3;1;4;4;;6;9;;1;6;5;3;3;3;14;14;5;7;2;4;;4;5;12;10;3;18;18;18;21;52;52;52;;24;7;4;12;;5;17;30;8;;1;2;2;2;2;24;24;24;17;17;5;6;6;4;4;4;2;3;2;1;2;8;;3;3;2;;4;2;2;6;10;1;2;1;;1;;3;;;2;2;3;;1;2;0;;;9;1;;;;1;12;9;14;13;;;2;;1;5;6;1;2;3;12;;4;5;1;2;5;8;7;4;14;;7;;7;12;2;;5;;9;16;8;3;34;6;3;24;28;17;15;28;22;25;12;4;31;14;182;2;5;36;32;2;5;14;16;59;13;15;14;7;16
38;a;A238;bk;pl;Plastic Washer, 6.4 mm thickness;;;4;3;2;39;27;20;;;;;;;;;1;;;;;;2;6;;;;;5;;;10;1;;1;11;;;;;4;;;11;11;10;;;;23;;;;4;;;;7;;;;;3;8;2;1;2;6;;;0;;;3;;;;;;3;7;3;;6;;;6;3;3;8;14;6;;25;;22;;18;2;4;4;4;3;8;8;;8;;;;;;15;33;43;9;;;;;;;10;10;10;10;10;6;10;10;;;2;3;;7;6;3;2;5;2;;1;4;4;3;6;7;5;4;;3;1;1;2;;;;;;0;;;;6;3;3;;2;;;;6;5;11;10;6;1;;;1;;2;;4;4;10;13;2;10;2;;3;9;6;6;4;4;;2;;2;;5;4;5;;;1;;;;19;12;34;46;11;33;;;20;16;16;13;;;;4;35;0;;;33;0;23;;6;;;21
38;a;A238;bl;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;2;;;;;;;;;;;;;;;4;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
38;a;A238;blt;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;a;A238;bn;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;a;A238;cp;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;11;6;;30;15;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;;;0;;;;0;;;;;;
38;a;A238;grl;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;a;A238;grm;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;
38;a;A238;grt;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;4;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;a;A238;gru;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;1;;;;;;5;5;;;;;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;0;;;;;;
38;a;A238;grut;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;30;5;19;2;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;a;A238;gy;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;0;;2;;;3;3;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;
