;;;;;;Series;Repackaged / Renumbered / Relaunched Sets 2014;;;;;;;;;;;;;;;;;;;;;;;;;;New Sets 2014 and early 2015;;;;;;;;;;;;;;;;;;;;;;New Brand Image, from mid 2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;New Sets 2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Set Number;6024196;6024655;6023644;6023647;6023896;6023648;6023897;6024139;6024683;6024748;6024749;6023566;6024603;6023638;6023890;6023639;6023684;6023686;6023688;6023892;6024526;6024598;6024853;6024855;6024464;6024133;6023958;6023590;6023640;6023682;6024820;6024594;6024785;6024788;6024790;6024794;6024796;6024798;6024802;6024805;6024807;6024809;6024811;6024822.1;6024822.2;6024822.3;6024822.4;6024828;14302;14303;14309;15101;15102;15103;15104;15105;15106;15107;15201a;15201b;15201c;15201d;15201e;15202;15203;15204;15205;15206;15207;15301;15302;15303;15304;15305;15306;15308;15309;15310;15401;15402;15403;16102;16103;16104;16105;16107;16108;16201;16202;16203;16204;16205;16207;16208;16209;16210;16211;16212;16214;16215;16301;16303;16304;16305(1);16305(2);16307;16308;16309;16310;16401;16402;16403;16404;16405
;;;;;;Set Name;3 Mod.;5 Mod.;10 Mod.;15 Mod.;15 Mod.;20 Mod.;20 Mod.;25 Mod.;35 Mod.;40 Mod.;50 Mod.;50 Mod.;Radio;Mini;Mini;Motor;4 x 4;Tow;Crane;Excavator;Eiffel;Empire;Big Ben;Capitol;100th;Super;25 Mod.;RC Rally;Excavator;Quad;RC Race;Pirate;Jun. Front;Junior;Junior;Jun. Easy;J. Advan.;J. 100 Pc;J. 150 Pc;Rescue Fi;Construc.;Flight;Off Road;Starter;Starter;Starter;Starter;Tower;Racer;Autocross;Pirate;Jun. Easy;J. Advan.;J. 100 Pc;J. 150 Pc;Jun. Front;Junior;Junior;Starter;Starter;Starter;Starter;Starter;Rescue;Construc.;Flight;Space;Desert;Mountain;Canyon ;Tactical;Race;Tower;Eiffel;Empire;Tower;Thunder;Outdoor;Mecanoid;Mecanoid;Expans.;J. Mighty;J. Truck.;J. Pull Bk.;Insect;Police;Rescue;Starter;Starter;Starter;St. Pocket;Insects;Serengeti;Race Cars;Dinosaurs;Off-Road;Aerial;4X4 Off-;Super;4X4 Off-;Excavator;Roadster;Meccasaur;Ducati;Boeing;Lamborg.;Lamborg.;Ferrari;LaFerrari;Micronoid;Meccanoid;Meccanoid;Micronoid;Micronoid
;;;;;;;Set;Set;Set;Set;Set;Set;Set;Set;Set;Set;Set;Set;Cont. Pro;Loader;Loader;cycle;;Truck;Truck;;Tower;State Bld.;;Hill;Anniv. St;Construc.;Set;Car;;(green);Car;Ship;Loader;Airplane;Race Car;Toolbox;Toolbox;Bucket;Bucket;re Truck;Loader;Jet;;Hot Rod;Tractor;Dirt Bike;Drone;Bridge;Quad;RC;Ship;Toolbox;Toolbox;Bucket;Bucket;Loader;Airplane;Race Car;Race Car;Mtrcycle;Drone;ATV;Chopper;Squad;Crew;Advent.;Quest;Advent.;Rally;Crawler;Copter;Car;Bridge;Tower;State Bld.;Crane;bird 2;Advent.;G15;G15KS;Pack;Cycles;Tractor;Race Car;Mania;Station;Fire Truck;Scooter;Jet;Helicopt.;Bike;;Safari;;;Rally;Rescue;Road Trk;Const. Set;Road Trk;;RC;;Monster;Dreamlnr;Aventador;Huracan;488 Spider;;Socket;2.0;XL 2.0;Basher;Switch
16;b;A016;;zn;Axle Rod, 75 mm;;;;;;;1;1;;;;;;;;;;;;;;;1;1;;;;1;;;;;2;;;;;;;;;2;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
17;;A017;;zn;Axle Rod, 50 mm;;;;;;;;;;;;;;;;;1;;;;;;;13;;4;4;;;;1;;1;;;;;;;;;;;;;;;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;2;;;2;;;;;;;;;;;;;;;;;;;;1;;;4;;;;1;1;;;;;;;;;;
18;a;A918;;zn;Axle Rod, 38 mm;;;2;;;;;;;2;;;;;;;;4;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;
18;b;A018;;zn;Axle Rod, 25 mm;;;1;;;;;;;1;;;;;;;;1;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;5;;;;;;;;;
18;c;A518;;zn;Axle Rod, 32 mm;;;2;;;;;;;2;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;2;;;;;;;;;;;;;;;
19;b;A519;gyc;sp;Pulley, 76 mm diam. with boss;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;
21;p3p;A621;or;pl;Pulley, 38 mm diam. triangular hole;;;;;;;;;;;2;2;1;;;;;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;
21;p3p;A621;orl;pl;Pulley, 38 mm diam. triangular hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;ap;A625;bk;pl;Pulley, 25 mm diam. without boss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;bp;A626;grl;pl;Pulley, 25 mm diam. without boss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;bp;A626;gys;pl;Pulley, 25 mm diam. without boss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;1;;;;;2;;;;;
22;bp;A626;yl;pl;Pulley, 25 mm diam. without boss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;b3p;A627;gys;pl;Pulley, 25 mm diam. triangular hole;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;b3p;A627;or;pl;Pulley, 25 mm diam. triangular hole;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;
22;c3p;A322;or;pl;Pulley, 25 mm diam. triangular hole;;;;;;;;;;1;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;c3p;A322;orl;pl;Pulley, 25 mm diam. triangular hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;c3p;A322;yl;pl;Pulley, 25 mm diam., triangular hole;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;bp;A524;bk;pl;Pulley, 13 mm diam. without boss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;bp;A524;gys;pl;Pulley, 13 mm diam. without boss;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;2;;;;;;;;;;;;;;;4;;;;;;;;;;;;;2;;;;;;;;;2;;;;1;;;;;;;;;;
23;bp;A524;or;pl;Pulley, 13 mm diam. without boss;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;
23;bp;A524;orlt;pl;Pulley, 13 mm diam. without boss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;6;;;;;;;;;;;;;;
23;bp;A524;wt;pl;Pulley, 13 mm diam. without boss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
23;bp;A524;yl;pl;Pulley, 13 mm diam. without boss;;;;;;;;;;;;;;;4;4;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;b3p;A523;gys;pl;Pulley, 13 mm diam. triangular hole;;;;;4;4;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;b3p;A523;or;pl;Pulley, 13 mm diam. triangular hole;;;;;;;;;;1;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;b3p;A523;orl;pl;Pulley, 13 mm diam. triangular hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;b3p;A523;yl;pl;Pulley, 13 mm diam. triangular hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;
23;b3p;A523;wt;pl;Pulley, 13 mm diam. triangular hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;c3p;A623;bk;rb;Rubber pulley, 8.5 mm d., for triang. shafts;;;7;6;4;4;;;4;15;11;27;14;;;;;3;1;1;6;2;;2;1;8;8;6;;6;6;;8;;;;;;;;;;;;;;;;;6;;8;;;;;;;;;;;;;;;;;;3;;;;;;;9;;3;;;;;;;;;;;;;;;;;;;6;6;8;6;;;6;2;10;;;;2;;;;;
25;b3p;A025;bk;pl;Pinion, 9mm diam., triang. hole, 12 teeth;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
25;b3p;A025;gys;pl;Pinion, 9mm diam., triang. hole, 12 teeth;;;;;;;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;b3p;A025;or;pl;Pinion, 9mm diam., triang. hole, 12 teeth;;;;;;;;;;2;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;d3p;A631;bk;pl;Pinion, 19mm diam., triang. hole, 24 teeth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;d3p;A631;gys;pl;Pinion, 19mm diam., triang. hole, 24 teeth;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;
26;p3p;A326;bk;pl;Pinion, 12 mm d., 6 mm face, 19 t, triang. h;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
26;p3p;A326;gys;pl;Pinion, 12 mm d., 6 mm face, 19 t, triang. h;;;;;1;1;2;2;1;;;;;;;;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;p3p;A326;or;pl;Pinion, 12 mm d., 6 mm face, 19 t, triang. h;;;;;;;;;;;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;p3p;A326;yl;pl;Pinion, 12 mm d., 6 mm face, 19 t, triang. h;;;;;;;;;;;;;;;1;1;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;a3p;A327;bk;pl;Gear Wheel, 38 mm d., 57 t., triang. hole;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;a3p;A327;gys;pl;Gear Wheel, 38 mm d., 57 t., triang. hole;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;a3p;A327;or;pl;Gear Wheel, 38 mm d., 57 t., triang. hole;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;f(3);A827;rd;pl;Univ. Gear Wheel, 25 mm d., 14 t., wout boss;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;p3p;A128;bk;pl;Cont. Wheel, 36 mm d., 50 t, triang. hole;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;p3p;A128;gys;pl;Cont. Wheel, 36 mm d., 50 t, triang. hole;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;
28;p3p;A128;or;pl;Cont. Wheel, 36 mm d., 50 t, triang. hole;;;;;;;;;;1;3;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;;A134;bk;bkq;Spanner for square nuts (repl. by C088 from 2008);;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;c;A136;;zn;Allen Key, 3mm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;
36;c;A136;bk;bkq;Allen Key, 3mm;;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
36;d;A161;bk;bkq;Allen Key, 2mm;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
37;a;A337;;zn;Nut, square;;47;20;86;51;51;72;72;90;111;90;143;160;80;26;26;39;45;71;114;26;76;330;354;213;125;125;148;66;26;12;37;203;;;;;;;;17;27;43;51;16;14;11;10;246;12;37;203;;;;;;;;16;11;10;7;5;17;27;43;93;66;102;51;84;100;246;394;339;;179;144;217;438;4;;;;;;;6;14;7;6;21;31;39;39;55;93;100;125;136;43;35;211;56;73;153;72;69;173;28;167;362;36;32
37;a;A337;bk;bkq;Nut, square;;;;;;;;;;;;;;;11;11;3;24;34;38;74;;;;;;;;44;74;18;;;;;;;;;;;;;;;;;;;18;;;;;;;;;;;;;;;;;;;;;;;19;;;;532;;;;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;
37;b;A637;;zn;"Bolt, 5.8 mm (15/64""), hex. socket head";;30;8;73;31;31;52;52;67;;;;;81;15;15;28;32;53;71;20;68;312;348;203;;;114;57;20;2;26;149;;;;;;;;13;27;33;33;8;3;2;12;240;2;26;149;;;;;;;;8;2;12;3;2;13;27;33;74;46;66;33;62;80;240;362;337;;141;89;;;;;;;;;;3;12;2;4;2;11;36;22;25;60;42;;55;22;21;20;7;56;80;42;31;118;6;;;;6
37;b;A637;bk;bkq;"Bolt, 5.8 mm (15/64""), hex. socket head";;;;;;;;;;78;59;110;119;;9;9;4;2;20;15;39;;;;;65;65;;38;39;6;;31;;;;;;;;;;;;;;;;;6;;31;;;;;;;;;;;;;;;;;;;;;18;;;;428;;;;;;;;;;;;;;;;;;;;;;;65;;;;;;;;;;;;;;;
37;h;A737;;zn;Lock Nut, square;;;1;3;;;4;4;4;9;9;9;12;;6;6;2;4;4;6;3;;;;;18;18;17;;3;5;;;;;;;;;;2;;;4;;;;;;5;;;;;;;;;;;;;;;2;;;;6;4;4;6;4;;;;;8;6;;;;;;;;;;2;;;2;;12;2;8;6;;;18;;6;;55;5;;12;4;;;8;18;26;6;8
38;;A138;;zn;Washer;;2;13;2;4;4;29;29;5;31;9;23;32;9;3;3;34;3;24;28;15;4;52;;7;28;28;3;14;15;7;;14;;;;;;;;2;;5;;;5;4;3;8;7;;14;;;;;;;;;4;3;4;7;2;;5;4;4;26;;26;26;8;4;2;45;31;40;;;;;;;;;;2;;1;8;4;8;7;10;6;48;46;28;50;20;9;;28;8;47;32;26;72;8;;;6;4
38;a;A238;bk;pl;Plastic Washer, 6.4 mm thickness;;;5;11;;;;;;5;;;;11;;;;12;34;46;33;;;8;;;;11;10;33;19;8;4;;;;;;;;8;4;3;14;4;4;;1;8;19;8;4;;;;;;;;4;;1;;2;8;4;3;;18;44;14;10;11;8;6;;48;26;46;;;;;;;;;;;;;2;1;;;;;;57;;81;18;8;;18;2;33;10;10;26;;;;;
38;a;A238;bn;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;5;;;;;;;;;;;;;;;;;;;
38;a;A238;gr;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;
38;a;A238;grl;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;a;A238;gru;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
38;a;A238;gy;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
38;a;A238;gyd;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;2;26;;1;38;38;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;;;;;;;;;;;;;
38;a;A238;gys;pl;Plastic Washer, 6.4 mm thickness;;;;;9;9;;;25;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;
38;a;A238;or;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;26;29;55;37;;;;;;9;;;;;;;19;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;4;;;;;;
38;a;A238;orl;pl;Plastic Washer, 6.4 mm thickness;;;;;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;a;A238;pr;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
38;a;A238;rd;pl;Plastic Washer, 6.4 mm thickness;;6;;;;;25;25;;;;;;;;;;3;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;2;6;;;;;
38;a;A238;wt;pl;Plastic Washer, 6.4 mm thickness;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;a;A238;yl;pl;Plastic Washer, 6.4 mm thickness;;;;;;;;;;;;;;;9;9;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;b;A338;bk;pl;Plastic Washer, 5 mm thickness;;6;4;;;;;;4;4;;;;4;20;20;19;18;12;38;;;;;;;;;;;12;2;10;;;;;;;;4;2;9;8;;7;6;;6;12;2;10;;;;;;;;;6;;6;;4;2;9;;27;;8;;18;6;;;;16;12;;;;;;;;;;;6;3;2;2;;5;;;;6;;6;5;10;;28;;33;16;6;26;2;;;;
38;b;A338;bn;pl;Plastic Washer, 5 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;b;A338;grl;pl;Plastic Washer, 5 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;
38;b;A338;gru;pl;Plastic Washer, 5 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
38;b;A338;gy;pl;Plastic Washer, 5 mm thickness;;;;;4;4;;;;4;9;10;7;;;;;;;;;;;;;23;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;34;;;;;;;9;;;;;;;;;;;;;;;;;;;;;23;4;;;2;;;;;;;;;;;
38;b;A338;gyd;pl;Plastic Washer, 5 mm thickness;;;;;;;;;;;;;;;;;;;;;;6;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;b;A338;gys;pl;Plastic Washer, 5 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;3;;;;;16;;;;;;;;;;;;;;;;;;
38;b;A338;or;pl;Plastic Washer, 5 mm thickness;;;;;;;;;;;;;;;;;;;;;;;;;;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;4;;;;;;
